doc_uri,Aaron Keith III,Aaron Mills,Abigail Wong,Adam Ramirez,Adam Rogers,Adam Williams,Albert Paul,Alexis Levy,Alicia Garcia,Alicia Wiley,Alison Perry,Alyssa Burgess MD,Amy Dickerson,Amy Morris,Amy Rodriguez,Andrea Cochran,Andrea Smith,Andrea Tucker,Annette Green,Ashley Mcguire,Brian Hill,Brittany Anderson,Caitlin Washington,Calvin Estrada,Casey Perry,Charles Martin,Cindy Jones,Craig Leon,Cynthia Roach,Daniel Jones,Denise Reynolds,Dr. Ronald Thomas,Drew Williams,Eddie Reid,Emily Smith,Eric Moon,Erik Santana,Fernando Hinton,Hannah Galvan,James Fowler,James Johnson,Jason Moreno,Jeanette Bishop MD,Jennifer Oconnor,Jeremy Campbell,Jeremy Williamson,Jesse Richardson,Jon Lewis,Julie Bullock,Kaitlyn Leon,Karen Perez,Kathleen Valencia,Katrina Case MD,Kelly Smith,Kevin Sims,Kirk Gordon,Lauren Rogers,Linda Torres,Lisa Price,Lucas Boone,Mark Russell,Mary Rodriguez,Megan Chapman,Michael Green,Michelle Sellers,Mr. Tracy Aguilar,Mrs. Kayla Hill DDS,Ms. Tracy Cruz,Nancy Hughes,Nicholas Navarro,Nicholas Smith,Nicole Gay,Pamela Stone,Rachel Smith,Rita Perez,Ryan Wolfe,Sally Morgan,Samuel Hall,Sandra Smith,Scott Greene,Shannon Parrish,Stephanie Anderson,Stephanie Cox,Steven Martinez,Steven Russell,Summer Davis,Teresa Acosta,Teresa Bowman,Terry Lane,Terry Myers,Tina Fisher,Tonya Long,Travis Montgomery,Travis Montoya,Veronica Jackson,Veronica Walker,Victoria Perez,William Carpenter,William Vaughn,Zachary Miles
https://www.ward-pratt.com/terms.htm,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,-1.0,,1.0,,,,,,,,,1.0,,,1.0,-1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,-1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,
https://taylor-lucas.com/,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,-1.0,,,,,,1.0,,,,1.0,1.0,,,,-1.0,1.0,,,,,,,,,,-1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,
https://www.delacruz.com/blog/list/blog/terms.asp,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,-1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,1.0
http://lewis.com/list/explore/search.php,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,-1.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,
https://waters.net/main/homepage.php,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,-1.0,,-1.0,,,,1.0,,,,,,,,,,1.0,,-1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,-1.0,,1.0,
http://www.copeland.com/explore/main/,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
http://carr.biz/list/terms/,,,1.0,,,,,,,,,,,,,-1.0,,,,1.0,,,,,,,,-1.0,,,,,,,,1.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,-1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,
https://sandoval.com/homepage.htm,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,-1.0
http://wyatt.biz/tag/search/home/,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,-1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,
http://www.jones.com/category/,,1.0,,,,,,,,,,,,,,,1.0,-1.0,,,,1.0,,,,-1.0,,,,,-1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0
https://www.walton.com/about/,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,-1.0,,,,,,,,1.0,,,1.0,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,1.0,,,
http://www.ward.com/,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,
http://www.love.com/wp-content/main.htm,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,-1.0,,,,,,,,,,,,,,,,,-1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,-1.0,,,
https://fischer.com/search/,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,-1.0,-1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,-1.0,,,,-1.0,,,,1.0,,,,,1.0,,1.0,
http://www.martin.com/tags/author.html,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,-1.0,,,,-1.0,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,-1.0,-1.0,,,,,,,,,,,,-1.0,,,,,,,
http://watkins.net/homepage/,,,,,,,,,,,,,,,-1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,-1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,
http://young.com/tag/list/posts/post.htm,,1.0,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,-1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,-1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,-1.0,,,,1.0,-1.0,1.0,
http://www.sanford.com/tag/terms/,,,-1.0,,,,,-1.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,-1.0,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,
http://king.com/search/category/about/,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,-1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,-1.0,
http://www.thomas.com/,,,-1.0,,,,,1.0,,,,,,,,,,,,-1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,
https://www.harris.com/posts/posts/register/,,1.0,,,,,,-1.0,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,-1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,-1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,-1.0,,,,,,,1.0,,-1.0,,,,,,,1.0,,,,-1.0
http://king-hendricks.com/blog/category/about/,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,-1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,-1.0,,,,,,,1.0
https://www.johnson.com/search/,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,-1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,-1.0,,,1.0,,,1.0,
https://www.miles.com/category.html,,,,,,,,,,,,,1.0,,,,,-1.0,-1.0,,-1.0,,,,,,,,,,,,,,,,1.0,-1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,-1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,
http://www.gutierrez-parks.biz/tag/login/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0
http://www.brown.biz/main/,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,-1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,-1.0,,,,,1.0,1.0,1.0,,1.0,,,,,
https://www.foster.com/category/search/register/,,,,,,,,1.0,-1.0,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,-1.0,,,,,,-1.0,,,,,-1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,-1.0,,1.0,-1.0,,,,
https://www.taylor.com/main/,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
https://carey.com/search.php,,,,,1.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,-1.0,-1.0,,,,,,,-1.0,,,,,,,,,-1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,-1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,,
http://www.garza.com/home.php,,-1.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,-1.0,,,,,,,-1.0,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,-1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,-1.0,,,1.0,1.0,,,
https://www.white.com/login/,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,-1.0,,,,1.0,,,,,,,,,,,,,-1.0,,,,,1.0,,-1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0
https://gray-rivera.com/login.jsp,,,-1.0,,,1.0,,1.0,,,,,,,,-1.0,1.0,,,,,1.0,,,,,,,,1.0,-1.0,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,-1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,
http://johnson.com/search/categories/author.php,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,-1.0,,,,,,-1.0,-1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,-1.0,,,,1.0,,,1.0,,1.0,,,,,,,,
http://www.harris.com/,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,-1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,
https://www.pennington-wright.com/about/,,,,,,,,,,,,,,,,1.0,,-1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,-1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,-1.0,,,,,
http://www.allen-walker.biz/category/,,,,,,,,,1.0,,-1.0,,-1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,-1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,-1.0,,,,,,,,1.0,1.0,,,-1.0,,,,,,,,,1.0,,,,,,,,,,,,,,-1.0,,,,
http://robinson.com/posts/posts/main/post/,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,1.0,,,1.0,,,,
https://www.craig-garcia.com/,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,-1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0
http://owens.com/posts/tags/app/login.php,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,-1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,-1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,-1.0
http://reyes-monroe.biz/tag/tags/app/login/,,,,,,,,-1.0,,,,,-1.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,-1.0,,,1.0,,,1.0,,1.0,-1.0,1.0,-1.0,,,,,,,,-1.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
https://www.murphy-hensley.com/tag/categories/tag/home/,,,,,,,,-1.0,1.0,,,1.0,,,,1.0,-1.0,,,,,,,,,,,,,-1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,-1.0,-1.0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,
https://matthews.com/home/,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,-1.0,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,
https://ramirez.com/faq.php,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,-1.0,,,,,,-1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,-1.0,,,,,,,,,,,-1.0,,,,1.0,,,-1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,-1.0,,,,,,,,,1.0,,,,,
https://golden.com/explore/about/,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,-1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,-1.0,,,,,,,1.0,,,,,,,-1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,-1.0,,1.0,,,
http://www.miles.com/category.php,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,-1.0,,,-1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,-1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,-1.0,,,1.0,,,,,-1.0
http://www.salazar.com/main/list/explore/register/,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,-1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,-1.0,1.0,,,,,,,,,,-1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,
https://fuentes.net/homepage.php,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,-1.0,,,,,,,,,,,1.0,,,,1.0,,,-1.0,-1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0
http://jenkins.com/main/explore/homepage/,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,-1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,
https://www.morrow-rice.biz/explore/explore/homepage/,,-1.0,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,-1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,-1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
https://sandoval-lloyd.com/homepage.html,,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,-1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,-1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,-1.0,-1.0,,,,,
http://russell.biz/categories/wp-content/tag/homepage.php,1.0,,,,,,,,,,,,,-1.0,,-1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
http://www.craig.com/posts/explore/blog/main.php,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,-1.0,
https://www.stanley.com/search.html,1.0,,,,,,,,,,,,1.0,,,,-1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,-1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
https://www.flores.com/list/about.php,,,,,,,,,,,,-1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,-1.0,,1.0,1.0,,,,,,,,,,,,,,-1.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0
http://www.mason.info/,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.0,,-1.0,,,,,-1.0,1.0,,,,1.0,,-1.0,,1.0,,,,,1.0,,,,,,,,,,
https://www.garrison.org/login/,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,-1.0,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,-1.0,,,,,,,,,,,1.0,,,1.0,,,,
http://hess-hall.com/terms/,,,,,,,1.0,,,,,,-1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0
https://www.kim.biz/terms/,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,-1.0,,,,,1.0,1.0,-1.0,,,1.0,,,1.0,,1.0,,,-1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,
http://www.bush.com/wp-content/main/about/,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,-1.0,,,,,1.0,,,,,,,,,-1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,
https://www.rose.info/,,,,,,,,,,,,,,,,1.0,-1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,-1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,-1.0,,,,1.0,,,,,,,,,,,,,,,,-1.0,,-1.0,,1.0,1.0,,,,,1.0,,,-1.0,,1.0,
http://chase.com/tag/search/about/,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,-1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0
http://smith.com/main.htm,,-1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,-1.0,,,1.0,,,,,1.0,-1.0,
http://pollard.com/wp-content/tag/tag/author.jsp,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,-1.0,,,1.0,,,,1.0,,,,,,-1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,-1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,-1.0,1.0,,,,-1.0,,,,1.0
http://www.bauer.biz/tags/homepage/,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,-1.0,-1.0,,,,,,1.0,1.0,1.0,,-1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,
http://www.jones.biz/search/app/tag/terms.asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,-1.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
https://long.com/search/categories/category/post.html,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,-1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,-1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,-1.0,,,
https://www.nolan.com/app/login.htm,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,-1.0,-1.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,-1.0,,,-1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,
https://allison.com/explore/categories/tag/homepage/,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,-1.0,,,,,1.0,,,,,1.0,,,,1.0,,,-1.0,1.0,1.0,,,,,,,,,1.0,,-1.0,,,,1.0,,1.0,1.0,-1.0,1.0,,,,,,,,,,,,,,
https://bright.com/,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,-1.0,,,-1.0,,,,,-1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,-1.0,,,,,,,,,,-1.0,1.0,,,1.0,
https://www.smith.com/blog/login/,,,,,,,,,,,,,1.0,,,1.0,-1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,-1.0,,,,,,,1.0,,,1.0,,,,,,,
http://www.moore.biz/,,,,,,1.0,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,-1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,-1.0,,,,,,,1.0
https://davis.info/,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,
http://perkins.com/post/,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,-1.0,,-1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,-1.0,,,1.0,,,,,,,,,1.0,,,
https://www.cobb-robinson.com/,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,-1.0,,,,,,,,-1.0,,,,,-1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,1.0,
https://www.kelly.org/explore/explore/about.jsp,1.0,,-1.0,,,,,,,,,-1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,-1.0,,,,-1.0,,,-1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,-1.0,-1.0
https://www.martin.biz/category/categories/login.htm,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,-1.0,1.0,,,,1.0,,1.0,,1.0,,-1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,-1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,-1.0,,,
