doc_uri,Aaron Keith III,Aaron Mills,Abigail Wong,Adam Ramirez,Adam Rogers,Adam Williams,Albert Paul,Alexis Levy,Alicia Garcia,Alicia Wiley,Alison Perry,Alyssa Burgess MD,Amy Dickerson,Amy Morris,Amy Rodriguez,Andrea Cochran,Andrea Smith,Andrea Tucker,Annette Green,Ashley Mcguire,Brian Hill,Brittany Anderson,Caitlin Washington,Calvin Estrada,Casey Perry,Charles Martin,Cindy Jones,Craig Leon,Cynthia Roach,Daniel Jones,Denise Reynolds,Dr. Ronald Thomas,Drew Williams,Eddie Reid,Emily Smith,Eric Moon,Erik Santana,Fernando Hinton,Hannah Galvan,James Fowler,James Johnson,Jason Moreno,Jeanette Bishop MD,Jennifer Oconnor,Jeremy Campbell,Jeremy Williamson,Jesse Richardson,Jon Lewis,Julie Bullock,Kaitlyn Leon,Karen Perez,Kathleen Valencia,Katrina Case MD,Kelly Smith,Kevin Sims,Kirk Gordon,Lauren Rogers,Linda Torres,Lisa Price,Lucas Boone,Mark Russell,Mary Rodriguez,Megan Chapman,Michael Green,Michelle Sellers,Mr. Tracy Aguilar,Mrs. Kayla Hill DDS,Ms. Tracy Cruz,Nancy Hughes,Nicholas Navarro,Nicholas Smith,Nicole Gay,Pamela Stone,Rachel Smith,Rita Perez,Ryan Wolfe,Sally Morgan,Samuel Hall,Sandra Smith,Scott Greene,Shannon Parrish,Stephanie Anderson,Stephanie Cox,Steven Martinez,Steven Russell,Summer Davis,Teresa Acosta,Teresa Bowman,Terry Lane,Terry Myers,Tina Fisher,Tonya Long,Travis Montgomery,Travis Montoya,Veronica Jackson,Veronica Walker,Victoria Perez,William Carpenter,William Vaughn,Zachary Miles
https://www.ward-pratt.com/terms.htm,3.0,,,,0.0,1.0,0.0,2.0,1.0,2.0,,,,1.0,0.0,0.0,4.0,3.0,1.0,5.0,2.0,,2.0,,0.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,,1.0,2.0,,,,3.0,,3.0,3.0,2.0,,5.0,2.0,0.0,5.0,0.0,1.0,4.0,0.0,,0.0,,,4.0,1.0,1.0,4.0,4.0,3.0,,,4.0,,3.0,4.0,0.0,,0.0,5.0,,0.0,,1.0,5.0,,,,1.0,0.0,0.0,,,0.0,,3.0,1.0,,5.0,3.0,0.0
https://taylor-lucas.com/,2.0,,3.0,,,,1.0,2.0,2.0,3.0,2.0,,2.0,,4.0,2.0,,4.0,,5.0,,1.0,,1.0,,4.0,,3.0,,4.0,,3.0,,,,,,2.0,,0.0,5.0,,0.0,2.0,3.0,2.0,5.0,3.0,0.0,5.0,2.0,5.0,,4.0,0.0,5.0,4.0,0.0,0.0,5.0,,,3.0,4.0,,4.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,,,,,3.0,3.0,0.0,,5.0,0.0,,4.0,3.0,5.0,,,1.0,,2.0,3.0,4.0,4.0
https://www.delacruz.com/blog/list/blog/terms.asp,,3.0,,,3.0,,0.0,,2.0,4.0,4.0,,2.0,2.0,4.0,4.0,,4.0,5.0,4.0,,,,,0.0,1.0,0.0,2.0,,1.0,2.0,1.0,,2.0,0.0,5.0,3.0,2.0,0.0,,4.0,5.0,3.0,,,5.0,0.0,0.0,,,,2.0,,,4.0,2.0,1.0,0.0,2.0,4.0,0.0,,5.0,4.0,0.0,4.0,4.0,5.0,0.0,1.0,1.0,,3.0,5.0,2.0,4.0,5.0,,,1.0,1.0,2.0,4.0,0.0,,4.0,,3.0,3.0,1.0,0.0,,,,5.0,5.0,2.0,,2.0,1.0
http://lewis.com/list/explore/search.php,0.0,1.0,,4.0,,,2.0,3.0,3.0,1.0,,3.0,,0.0,,0.0,5.0,4.0,,,4.0,,2.0,,3.0,5.0,2.0,5.0,4.0,3.0,3.0,,1.0,4.0,0.0,2.0,,,5.0,,1.0,,4.0,1.0,4.0,1.0,1.0,,3.0,4.0,2.0,1.0,,0.0,3.0,1.0,5.0,2.0,0.0,4.0,2.0,4.0,3.0,2.0,5.0,,4.0,3.0,2.0,0.0,5.0,,,4.0,,2.0,0.0,5.0,4.0,,4.0,0.0,,2.0,1.0,,,4.0,2.0,1.0,4.0,4.0,4.0,3.0,,3.0,2.0,,2.0,3.0
https://waters.net/main/homepage.php,3.0,1.0,3.0,1.0,2.0,,4.0,1.0,2.0,1.0,1.0,,3.0,,1.0,2.0,3.0,,,0.0,2.0,5.0,5.0,5.0,2.0,0.0,3.0,3.0,,2.0,3.0,1.0,1.0,,,4.0,1.0,,,,1.0,0.0,4.0,,,0.0,0.0,3.0,,3.0,,5.0,,2.0,2.0,2.0,,4.0,,1.0,,,4.0,0.0,1.0,5.0,3.0,2.0,0.0,,0.0,,0.0,4.0,2.0,1.0,5.0,4.0,3.0,,,1.0,,4.0,2.0,1.0,,1.0,0.0,,,,3.0,0.0,,0.0,2.0,5.0,3.0,1.0
http://www.copeland.com/explore/main/,5.0,0.0,,3.0,,,5.0,0.0,1.0,3.0,3.0,,1.0,,3.0,5.0,,3.0,1.0,,4.0,1.0,,1.0,5.0,3.0,,1.0,,2.0,5.0,2.0,1.0,,4.0,5.0,3.0,3.0,,,4.0,,0.0,5.0,,5.0,0.0,5.0,,,,,,,1.0,1.0,4.0,2.0,3.0,3.0,,,,1.0,3.0,0.0,1.0,4.0,5.0,0.0,5.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,,3.0,3.0,,4.0,,2.0,0.0,4.0,,4.0,,,,2.0,3.0,,5.0
http://carr.biz/list/terms/,,,2.0,,,,5.0,5.0,0.0,0.0,0.0,,4.0,4.0,0.0,1.0,,2.0,,3.0,5.0,,0.0,5.0,2.0,,1.0,3.0,,0.0,3.0,4.0,,5.0,3.0,,0.0,,5.0,,0.0,1.0,5.0,,2.0,1.0,3.0,0.0,,5.0,,1.0,,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,,4.0,4.0,0.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,,1.0,4.0,0.0,2.0,3.0,,0.0,,3.0,,5.0,,,2.0,4.0,,,0.0,2.0,,3.0,,3.0,1.0,2.0
https://sandoval.com/homepage.htm,0.0,5.0,,,,,4.0,4.0,0.0,1.0,,,5.0,3.0,4.0,3.0,,1.0,3.0,,5.0,1.0,5.0,0.0,2.0,,1.0,4.0,,2.0,,,,2.0,0.0,,3.0,5.0,2.0,0.0,,,2.0,,,0.0,1.0,0.0,0.0,,3.0,2.0,,,2.0,5.0,,5.0,5.0,4.0,3.0,,3.0,3.0,5.0,4.0,5.0,,4.0,2.0,3.0,,,4.0,5.0,2.0,2.0,,0.0,,3.0,1.0,0.0,2.0,,1.0,5.0,5.0,0.0,,,5.0,3.0,,,3.0,2.0,5.0,4.0,1.0
http://wyatt.biz/tag/search/home/,5.0,,2.0,,0.0,1.0,3.0,5.0,3.0,3.0,,,2.0,2.0,2.0,5.0,,5.0,,,0.0,1.0,0.0,,5.0,1.0,5.0,0.0,0.0,,2.0,4.0,4.0,0.0,,2.0,5.0,1.0,,,4.0,,0.0,2.0,,0.0,0.0,5.0,4.0,1.0,,,,,0.0,3.0,3.0,3.0,5.0,1.0,3.0,,3.0,0.0,,5.0,5.0,,,,2.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,3.0,,0.0,,,3.0,3.0,,2.0,0.0,3.0,3.0,,,,,0.0,4.0,4.0,5.0,2.0,5.0
http://www.jones.com/category/,2.0,1.0,,0.0,,1.0,4.0,,2.0,4.0,,,0.0,5.0,1.0,5.0,,2.0,2.0,3.0,1.0,,,,0.0,,,2.0,1.0,0.0,2.0,3.0,,,1.0,5.0,3.0,1.0,,,4.0,2.0,2.0,,,4.0,0.0,3.0,0.0,,,5.0,,,2.0,2.0,,4.0,2.0,2.0,2.0,,,0.0,,0.0,5.0,2.0,4.0,3.0,2.0,,5.0,5.0,,4.0,,,,,1.0,3.0,2.0,3.0,,,,1.0,4.0,3.0,,4.0,5.0,,2.0,,2.0,,3.0,0.0
https://www.walton.com/about/,,,,2.0,,,5.0,4.0,,4.0,,,,,0.0,0.0,4.0,,5.0,,,,2.0,1.0,,,,,1.0,1.0,,4.0,,1.0,4.0,,0.0,5.0,,0.0,3.0,5.0,4.0,1.0,5.0,1.0,1.0,3.0,,4.0,,5.0,1.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,,,5.0,2.0,4.0,4.0,,1.0,1.0,,,,2.0,1.0,3.0,3.0,2.0,5.0,,,3.0,4.0,1.0,0.0,,2.0,,3.0,0.0,3.0,1.0,5.0,2.0,,,3.0,2.0,4.0,0.0,0.0
http://www.ward.com/,0.0,5.0,1.0,,2.0,1.0,3.0,5.0,3.0,3.0,5.0,1.0,1.0,,2.0,0.0,,4.0,4.0,,,5.0,5.0,1.0,0.0,,,3.0,5.0,1.0,1.0,,2.0,3.0,,,0.0,,5.0,1.0,4.0,4.0,,,4.0,4.0,1.0,2.0,,0.0,,,4.0,,4.0,5.0,2.0,,4.0,1.0,,,4.0,0.0,,,,,3.0,0.0,5.0,,,4.0,1.0,4.0,5.0,,5.0,,,,2.0,5.0,0.0,1.0,,,3.0,0.0,,,4.0,4.0,,1.0,5.0,0.0,3.0,2.0
http://www.love.com/wp-content/main.htm,4.0,,,,,,1.0,4.0,0.0,0.0,,,,,0.0,1.0,3.0,,4.0,1.0,1.0,2.0,1.0,2.0,4.0,,,3.0,,3.0,,1.0,1.0,,5.0,4.0,2.0,,,1.0,4.0,,2.0,3.0,,2.0,0.0,5.0,,3.0,,2.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,3.0,,,,,2.0,5.0,,,0.0,0.0,3.0,,,5.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,,5.0,4.0,5.0,1.0,0.0,2.0,5.0,3.0,,,,1.0,0.0,4.0,3.0,3.0,5.0,1.0
https://fischer.com/search/,2.0,,0.0,4.0,5.0,,1.0,1.0,2.0,2.0,,,4.0,,3.0,5.0,,,5.0,,2.0,1.0,0.0,,,0.0,2.0,2.0,,0.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0,5.0,,,4.0,5.0,,,3.0,3.0,0.0,5.0,,5.0,,3.0,3.0,3.0,4.0,,0.0,5.0,,5.0,,,4.0,0.0,,5.0,,2.0,2.0,3.0,0.0,4.0,0.0,1.0,,5.0,1.0,,3.0,,,4.0,4.0,5.0,,5.0,0.0,2.0,5.0,4.0,,4.0,,,,2.0,4.0,0.0,1.0,4.0
http://www.martin.com/tags/author.html,,4.0,,4.0,,,,0.0,4.0,2.0,4.0,,5.0,,4.0,1.0,,2.0,1.0,,,,4.0,,1.0,,,3.0,1.0,1.0,,5.0,,1.0,,,0.0,,1.0,4.0,5.0,,1.0,1.0,,4.0,1.0,,,,2.0,,,3.0,5.0,2.0,,1.0,0.0,3.0,1.0,5.0,,2.0,,5.0,,1.0,5.0,3.0,0.0,,,2.0,2.0,1.0,4.0,,5.0,2.0,,1.0,2.0,2.0,3.0,,4.0,4.0,4.0,0.0,,5.0,,,,,0.0,0.0,3.0,3.0
http://watkins.net/homepage/,3.0,,2.0,,,,1.0,0.0,5.0,3.0,5.0,2.0,1.0,5.0,4.0,,3.0,1.0,,5.0,,,5.0,,2.0,,,0.0,1.0,3.0,4.0,1.0,5.0,3.0,,,,,,3.0,4.0,3.0,4.0,4.0,0.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,,5.0,5.0,2.0,5.0,3.0,5.0,5.0,,,0.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,,,1.0,5.0,3.0,2.0,4.0,0.0,4.0,,,0.0,,3.0,,,,4.0,5.0,1.0,5.0,,,1.0,2.0,3.0,1.0,2.0,1.0,2.0
http://young.com/tag/list/posts/post.htm,2.0,,,5.0,,5.0,5.0,0.0,1.0,1.0,0.0,,1.0,2.0,,3.0,,,1.0,,,,5.0,4.0,0.0,,2.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,,3.0,,1.0,,0.0,,3.0,5.0,,2.0,0.0,5.0,,4.0,,2.0,3.0,,3.0,,2.0,3.0,4.0,3.0,2.0,,5.0,1.0,,3.0,1.0,,2.0,0.0,3.0,,3.0,4.0,5.0,5.0,5.0,,,,4.0,1.0,3.0,4.0,,5.0,2.0,4.0,5.0,4.0,1.0,,,4.0,,,5.0,2.0,2.0,5.0
http://www.sanford.com/tag/terms/,2.0,4.0,0.0,,5.0,,3.0,3.0,5.0,0.0,,,,3.0,4.0,1.0,5.0,5.0,,3.0,0.0,,,5.0,3.0,,3.0,1.0,,0.0,4.0,5.0,0.0,4.0,,1.0,2.0,3.0,,0.0,4.0,,,,1.0,0.0,5.0,3.0,,3.0,,3.0,1.0,,1.0,1.0,,3.0,2.0,1.0,4.0,2.0,,5.0,,4.0,1.0,5.0,0.0,1.0,2.0,,2.0,4.0,5.0,4.0,1.0,,3.0,,4.0,3.0,3.0,3.0,3.0,,5.0,5.0,0.0,3.0,0.0,,0.0,,4.0,4.0,5.0,5.0,,5.0
http://king.com/search/category/about/,,1.0,2.0,,4.0,2.0,3.0,4.0,0.0,3.0,2.0,,2.0,1.0,4.0,3.0,,1.0,,2.0,2.0,5.0,1.0,,5.0,2.0,,1.0,,5.0,0.0,2.0,,5.0,,0.0,2.0,,2.0,5.0,,,2.0,,1.0,0.0,,5.0,1.0,5.0,1.0,3.0,0.0,,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,,,4.0,3.0,0.0,2.0,,2.0,,0.0,1.0,3.0,1.0,,,3.0,2.0,4.0,,3.0,3.0,,4.0,5.0,4.0,,,,,,3.0,4.0,4.0,,3.0,4.0
http://www.thomas.com/,3.0,2.0,,,0.0,,4.0,5.0,2.0,0.0,,,,0.0,1.0,3.0,,1.0,,0.0,4.0,5.0,3.0,5.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,2.0,4.0,3.0,,,4.0,4.0,,,0.0,3.0,4.0,,,5.0,,1.0,1.0,3.0,2.0,,2.0,0.0,3.0,5.0,4.0,3.0,4.0,4.0,0.0,,0.0,1.0,3.0,3.0,0.0,2.0,3.0,,4.0,3.0,4.0,1.0,1.0,5.0,5.0,0.0,,,,0.0,2.0,2.0,,,5.0,0.0,4.0,4.0,4.0,,,,1.0,4.0,,0.0,1.0,2.0
https://www.harris.com/posts/posts/register/,3.0,,5.0,,1.0,2.0,2.0,3.0,1.0,0.0,,,,0.0,0.0,4.0,1.0,1.0,,5.0,5.0,,4.0,,5.0,,1.0,2.0,,2.0,2.0,0.0,,3.0,,,4.0,,,,2.0,4.0,,0.0,,4.0,3.0,5.0,,5.0,1.0,0.0,3.0,,0.0,,3.0,4.0,,4.0,0.0,,,0.0,3.0,5.0,5.0,5.0,4.0,,3.0,2.0,2.0,5.0,,1.0,5.0,5.0,1.0,,,0.0,3.0,4.0,,,1.0,3.0,2.0,,,,,,4.0,,3.0,5.0,1.0,5.0
http://king-hendricks.com/blog/category/about/,3.0,,1.0,,,0.0,3.0,1.0,,5.0,0.0,,2.0,5.0,,5.0,2.0,0.0,,,,,3.0,5.0,4.0,,4.0,0.0,4.0,,0.0,4.0,2.0,0.0,1.0,,0.0,3.0,,,1.0,4.0,1.0,4.0,4.0,4.0,0.0,1.0,,,,3.0,,4.0,5.0,2.0,3.0,2.0,5.0,1.0,0.0,,,2.0,,,,0.0,2.0,0.0,0.0,5.0,3.0,2.0,5.0,2.0,,0.0,,,,4.0,,2.0,,,,0.0,4.0,2.0,2.0,,5.0,1.0,5.0,0.0,,4.0,,4.0
https://www.johnson.com/search/,,4.0,4.0,,4.0,2.0,3.0,1.0,,2.0,,2.0,3.0,1.0,5.0,3.0,2.0,3.0,,4.0,,,1.0,,1.0,2.0,,0.0,,5.0,3.0,,,2.0,,3.0,,,2.0,,3.0,3.0,5.0,,,2.0,1.0,3.0,4.0,,,,,,5.0,0.0,5.0,4.0,2.0,5.0,5.0,,3.0,0.0,,,3.0,,2.0,0.0,,,5.0,3.0,1.0,0.0,1.0,,1.0,,1.0,0.0,4.0,0.0,1.0,2.0,,1.0,5.0,5.0,,,0.0,,0.0,5.0,0.0,4.0,4.0,4.0
https://www.miles.com/category.html,4.0,2.0,5.0,,,2.0,4.0,2.0,1.0,3.0,3.0,,4.0,,,4.0,,1.0,,,,5.0,4.0,,1.0,1.0,,5.0,5.0,4.0,0.0,,,,,,1.0,1.0,,5.0,2.0,2.0,3.0,5.0,,,0.0,5.0,5.0,4.0,5.0,5.0,,,5.0,5.0,3.0,2.0,,0.0,3.0,,5.0,3.0,,2.0,2.0,,,4.0,5.0,,,0.0,3.0,1.0,,5.0,4.0,,5.0,,3.0,0.0,,1.0,,4.0,1.0,,,2.0,,1.0,3.0,,2.0,1.0,2.0,4.0
http://www.gutierrez-parks.biz/tag/login/,0.0,,,,,,,3.0,2.0,2.0,4.0,0.0,5.0,,0.0,5.0,,0.0,,,4.0,0.0,4.0,,5.0,,,1.0,2.0,3.0,3.0,2.0,1.0,5.0,,,3.0,,,3.0,5.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,3.0,,,,,,3.0,,0.0,0.0,3.0,3.0,,4.0,0.0,5.0,,,,2.0,0.0,3.0,5.0,,0.0,1.0,4.0,,5.0,3.0,,,3.0,3.0,0.0,3.0,5.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,,,5.0,,,5.0,1.0,0.0
http://www.brown.biz/main/,4.0,2.0,3.0,,,0.0,0.0,0.0,5.0,5.0,,,,,0.0,0.0,,4.0,4.0,0.0,4.0,5.0,1.0,4.0,1.0,2.0,,3.0,5.0,5.0,3.0,2.0,,,,,0.0,,,,5.0,,4.0,,,4.0,0.0,5.0,,2.0,5.0,4.0,,4.0,1.0,,5.0,1.0,2.0,3.0,0.0,,4.0,3.0,,1.0,1.0,,1.0,,,2.0,,,,5.0,0.0,2.0,3.0,,5.0,5.0,,4.0,1.0,,3.0,4.0,2.0,3.0,3.0,,,1.0,4.0,,3.0,5.0,5.0,5.0
https://www.foster.com/category/search/register/,2.0,4.0,,,0.0,0.0,1.0,2.0,3.0,0.0,2.0,,5.0,4.0,0.0,0.0,,,,3.0,,4.0,3.0,,5.0,4.0,,5.0,,0.0,,3.0,,5.0,,0.0,5.0,,,,,,2.0,,,5.0,3.0,5.0,2.0,,5.0,2.0,,,1.0,1.0,1.0,5.0,,3.0,2.0,5.0,,5.0,5.0,3.0,3.0,4.0,5.0,5.0,0.0,,5.0,5.0,2.0,2.0,4.0,1.0,,,0.0,,3.0,1.0,4.0,,1.0,5.0,4.0,1.0,1.0,0.0,,1.0,,0.0,1.0,,2.0,1.0
https://www.taylor.com/main/,4.0,,3.0,,,3.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,,4.0,,2.0,2.0,1.0,3.0,,,,,2.0,2.0,,4.0,1.0,4.0,2.0,1.0,,5.0,0.0,5.0,,,,,0.0,,3.0,5.0,,0.0,3.0,4.0,,,1.0,4.0,0.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,,,,1.0,,5.0,2.0,5.0,5.0,1.0,4.0,1.0,,5.0,3.0,,5.0,5.0,,,,2.0,,5.0,,5.0,3.0,4.0,2.0,,,5.0,,0.0,1.0,4.0,1.0,,,0.0
https://carey.com/search.php,0.0,4.0,2.0,,4.0,,4.0,5.0,4.0,2.0,5.0,,3.0,1.0,3.0,1.0,3.0,0.0,4.0,5.0,,,0.0,5.0,4.0,4.0,,1.0,4.0,2.0,1.0,1.0,5.0,2.0,5.0,5.0,3.0,,0.0,,0.0,,2.0,,2.0,3.0,5.0,1.0,,,,1.0,,0.0,5.0,,,0.0,1.0,5.0,0.0,,1.0,0.0,5.0,,4.0,3.0,0.0,0.0,1.0,,1.0,,1.0,3.0,2.0,0.0,5.0,3.0,,4.0,,1.0,,,,0.0,1.0,,,3.0,,,4.0,3.0,5.0,1.0,5.0,4.0
http://www.garza.com/home.php,4.0,,1.0,3.0,2.0,,,1.0,3.0,2.0,2.0,,1.0,,1.0,3.0,,3.0,0.0,0.0,3.0,1.0,,1.0,1.0,0.0,,0.0,,5.0,,2.0,1.0,1.0,2.0,,1.0,,,3.0,1.0,,4.0,,,3.0,5.0,4.0,,2.0,4.0,1.0,,5.0,4.0,,5.0,5.0,3.0,0.0,,,,0.0,,0.0,2.0,,0.0,0.0,5.0,,1.0,1.0,2.0,0.0,3.0,,4.0,,3.0,4.0,2.0,3.0,,5.0,,4.0,4.0,1.0,1.0,,,2.0,,2.0,1.0,3.0,0.0,0.0
https://www.white.com/login/,5.0,2.0,3.0,1.0,,,3.0,2.0,,3.0,2.0,,,2.0,5.0,0.0,5.0,4.0,,3.0,,,3.0,,4.0,1.0,,1.0,0.0,1.0,1.0,,2.0,,,3.0,0.0,,,3.0,,,0.0,,,4.0,0.0,5.0,5.0,0.0,3.0,5.0,,5.0,0.0,,,2.0,2.0,1.0,4.0,,0.0,0.0,,2.0,,4.0,1.0,2.0,4.0,,0.0,5.0,,0.0,3.0,,3.0,4.0,1.0,0.0,,1.0,,,5.0,2.0,3.0,0.0,5.0,,,4.0,5.0,,,,4.0,3.0
https://gray-rivera.com/login.jsp,,2.0,,,5.0,,1.0,5.0,,2.0,0.0,,3.0,0.0,4.0,5.0,,2.0,,2.0,,,3.0,,,5.0,,1.0,2.0,3.0,,1.0,,0.0,,,1.0,1.0,3.0,,5.0,,4.0,5.0,,2.0,3.0,3.0,2.0,,2.0,4.0,,5.0,0.0,,1.0,5.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,5.0,,0.0,3.0,,5.0,,0.0,4.0,2.0,2.0,5.0,,,,5.0,1.0,0.0,1.0,,,0.0,3.0,4.0,4.0,,2.0,,1.0,0.0,5.0,0.0,1.0,3.0,5.0
http://johnson.com/search/categories/author.php,4.0,0.0,0.0,,,4.0,2.0,4.0,5.0,4.0,0.0,,5.0,,1.0,3.0,2.0,2.0,1.0,,,0.0,1.0,,2.0,0.0,,3.0,,1.0,2.0,2.0,2.0,1.0,,,5.0,,4.0,0.0,5.0,,3.0,,,2.0,,4.0,5.0,,,4.0,,5.0,3.0,0.0,3.0,3.0,1.0,,0.0,,3.0,,,4.0,,,2.0,1.0,,,5.0,1.0,2.0,5.0,5.0,,0.0,4.0,5.0,4.0,3.0,2.0,,2.0,2.0,0.0,1.0,5.0,1.0,,5.0,,2.0,,1.0,1.0,,1.0
http://www.harris.com/,,,,4.0,1.0,,4.0,,1.0,5.0,4.0,,0.0,5.0,0.0,0.0,,3.0,3.0,0.0,0.0,2.0,0.0,,3.0,2.0,4.0,0.0,5.0,3.0,3.0,5.0,,,,,,,1.0,0.0,2.0,,1.0,0.0,,0.0,1.0,0.0,,0.0,,,,4.0,4.0,2.0,,0.0,0.0,3.0,,,5.0,0.0,,,,1.0,2.0,,4.0,,2.0,1.0,4.0,3.0,2.0,0.0,0.0,4.0,,1.0,,4.0,3.0,,5.0,,1.0,,2.0,5.0,4.0,,,,2.0,,0.0,2.0
https://www.pennington-wright.com/about/,,,,,,1.0,,3.0,5.0,2.0,4.0,,1.0,,,3.0,,4.0,,4.0,,,2.0,,3.0,1.0,,4.0,,3.0,2.0,,1.0,3.0,,,1.0,0.0,,0.0,0.0,,2.0,,0.0,3.0,3.0,,,5.0,,0.0,1.0,,0.0,2.0,2.0,4.0,5.0,0.0,3.0,1.0,1.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,2.0,,,3.0,2.0,5.0,1.0,,2.0,4.0,,2.0,,4.0,0.0,3.0,,1.0,0.0,4.0,2.0,5.0,5.0,,2.0,5.0,,3.0,,
http://www.allen-walker.biz/category/,0.0,,5.0,,2.0,,3.0,4.0,,1.0,,1.0,4.0,0.0,3.0,0.0,,1.0,5.0,5.0,,2.0,,2.0,1.0,,,4.0,,4.0,0.0,2.0,,2.0,,4.0,0.0,,3.0,0.0,2.0,0.0,4.0,,,0.0,1.0,4.0,3.0,,,1.0,0.0,,4.0,,,1.0,4.0,3.0,3.0,4.0,,,1.0,2.0,4.0,,1.0,0.0,2.0,,0.0,2.0,4.0,1.0,0.0,,3.0,,,2.0,4.0,0.0,,,,1.0,4.0,,,,0.0,,,0.0,1.0,0.0,1.0,1.0
http://robinson.com/posts/posts/main/post/,5.0,,5.0,,2.0,,2.0,5.0,0.0,2.0,5.0,5.0,2.0,0.0,4.0,0.0,,1.0,5.0,0.0,2.0,,0.0,,,,5.0,,,4.0,5.0,,0.0,5.0,,2.0,0.0,,,,1.0,,,5.0,,3.0,0.0,4.0,,0.0,,5.0,,,5.0,4.0,1.0,3.0,,3.0,,5.0,1.0,4.0,5.0,0.0,0.0,,4.0,2.0,,,4.0,4.0,5.0,5.0,,5.0,1.0,,,2.0,0.0,4.0,3.0,0.0,,0.0,2.0,4.0,0.0,,,,0.0,2.0,,,4.0,0.0
https://www.craig-garcia.com/,4.0,2.0,3.0,,5.0,,5.0,5.0,,2.0,,,4.0,0.0,0.0,4.0,,0.0,4.0,2.0,1.0,,3.0,,3.0,5.0,0.0,1.0,,5.0,,5.0,,2.0,,,1.0,,,5.0,1.0,,5.0,3.0,,1.0,4.0,0.0,4.0,4.0,,4.0,,,1.0,1.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,,0.0,,3.0,2.0,1.0,,,3.0,5.0,4.0,0.0,4.0,0.0,,,4.0,4.0,,3.0,,2.0,0.0,4.0,3.0,4.0,1.0,,,3.0,,0.0,,5.0,4.0,2.0
http://owens.com/posts/tags/app/login.php,4.0,0.0,4.0,0.0,2.0,4.0,2.0,0.0,,4.0,4.0,,2.0,,5.0,3.0,2.0,1.0,,0.0,5.0,4.0,4.0,,2.0,,5.0,1.0,,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,,,,0.0,5.0,4.0,,,1.0,0.0,5.0,3.0,1.0,3.0,,,,1.0,1.0,3.0,1.0,1.0,2.0,,,0.0,0.0,0.0,,1.0,,2.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,,,3.0,2.0,4.0,,0.0,,,5.0,,5.0,5.0,4.0,,5.0,1.0,,,2.0,1.0,,3.0
http://reyes-monroe.biz/tag/tags/app/login/,1.0,,,,,,3.0,2.0,2.0,1.0,,,4.0,1.0,5.0,2.0,4.0,1.0,,4.0,5.0,5.0,,,0.0,3.0,4.0,3.0,,3.0,4.0,2.0,,0.0,5.0,0.0,1.0,,4.0,0.0,2.0,,0.0,,1.0,1.0,,3.0,3.0,0.0,,2.0,,0.0,2.0,5.0,1.0,5.0,3.0,3.0,4.0,,2.0,4.0,2.0,4.0,4.0,,2.0,,1.0,4.0,1.0,2.0,,0.0,4.0,3.0,5.0,,,,3.0,0.0,2.0,,,4.0,1.0,3.0,3.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0
https://www.murphy-hensley.com/tag/categories/tag/home/,,,,5.0,2.0,,1.0,1.0,0.0,3.0,,,2.0,2.0,,1.0,1.0,4.0,0.0,,,,,5.0,4.0,2.0,1.0,3.0,0.0,2.0,4.0,1.0,,,,,2.0,5.0,4.0,,1.0,4.0,4.0,,,0.0,,3.0,0.0,5.0,1.0,,,5.0,0.0,5.0,3.0,2.0,4.0,0.0,2.0,,3.0,5.0,,1.0,4.0,5.0,4.0,,3.0,,,2.0,,1.0,4.0,,2.0,,4.0,1.0,,2.0,,0.0,,3.0,4.0,,2.0,,4.0,3.0,1.0,,1.0,,5.0,3.0
